track_id,genre_top,artist_name,iso_score,lof_score,iso_outlier,lof_outlier,is_outlier
1649,Pop,So Cow,0.08773540224472548,-1.0761123295217754,0,0,0
1661,Pop,So Cow,0.08975382184706676,-1.0044722384164952,0,0,0
1663,Pop,Softboiled Eggies,0.06441220078334442,-1.2536467892314564,0,0,0
1666,Pop,Softboiled Eggies,0.06187174724272815,-1.3044617107159284,0,0,0
1673,Experimental,Solemn Man,0.013748746728987349,-1.6764076939093564,0,1,1
1680,International,The Sounds of Taraab,0.0652980651169669,-1.0668106458746203,0,0,0
1681,International,The Sounds of Taraab,0.05229561564622931,-1.1023298065876188,0,0,0
1682,International,The Sounds of Taraab,0.07449168497260722,-1.0550355748639417,0,0,0
1683,International,The Sounds of Taraab,0.09157016880531038,-1.0535230737659753,0,0,0
1684,International,The Sounds of Taraab,0.0712240537379748,-1.070878688683623,0,0,0
1685,International,The Sounds of Taraab,0.048426536273302456,-1.2067362520939373,0,0,0
1686,International,The Sounds of Taraab,0.08626037137434556,-1.03561006214098,0,0,0
1687,International,The Sounds of Taraab,0.07897513594500732,-1.0599745075614253,0,0,0
1688,International,The Sounds of Taraab,0.06326983793527302,-1.0753422573076397,0,0,0
1689,International,The Sounds of Taraab,0.07890131421303642,-1.0608530513869054,0,0,0
1701,Folk,Spires That in the Sunset Rise,0.05419646958520352,-1.1496727899837094,0,0,0
1702,Folk,Spires That in the Sunset Rise,0.07137758268493494,-1.1428946638896433,0,0,0
1703,Folk,Spires That in the Sunset Rise,0.05230915813806003,-1.3880162557720999,0,0,0
1704,Folk,Spires That in the Sunset Rise,0.026021476811734057,-1.2191766132794768,0,0,0
1706,Rock,Strapping Fieldhands,0.08299055053350668,-1.1365825370321578,0,0,0
1720,Rock,Sun Araw,0.06326443653924535,-1.2634222952945886,0,0,0
1732,Experimental,Teeth Mountain,0.05594773161147021,-1.1891154861967286,0,0,0
1733,Experimental,Teeth Mountain,0.06657680697827023,-1.136539851530258,0,0,0
1735,Experimental,Teeth Mountain,0.03926974680794376,-1.2243381206413249,0,0,0
1736,Experimental,Teeth Mountain,0.07333798750787612,-1.1835218312236682,0,0,0
1893,Folk,Tommy Jay,0.0870421862559011,-1.14503925980705,0,0,0
1924,Folk,The Twin Atlas,0.07359531369791639,-1.13556159465162,0,0,0
1925,Folk,The Twin Atlas,0.10010943811814449,-1.0733556266589985,0,0,0
1929,Experimental,U.S. Girls,0.04304104115093804,-1.3745261759229421,0,0,0
2096,Experimental,Grouper,-0.05666167897185842,-1.957677996602084,1,1,1
2097,Folk,Hall Of Fame,0.07092540084134902,-1.2551626336298873,0,0,0
2099,Pop,luc,0.07085039932023951,-1.2266898689080619,0,0,0
3263,Folk,Ai Aso,-0.052921651935681935,-4.096532237428446,1,1,1
3264,Folk,Ai Aso,-0.025499855959713214,-1.6877526864171941,1,1,1
3265,Folk,Ai Aso,-0.05112623749190909,-4.211927707743197,1,1,1
3266,Folk,Ai Aso,0.011138542937849771,-1.3380695854121147,0,0,0
3270,Folk,Arborea,0.014066756581090467,-1.5321418420781554,0,0,0
3271,Folk,Arborea,-0.00939907045968047,-1.3885742675595758,1,0,1
3272,Folk,Arborea,0.018174574971834,-1.372926866740522,0,0,0
3273,Folk,Arborea,0.06023659952412658,-1.1577759114235069,0,0,0
3274,Folk,Arborea,0.055402334254040675,-1.2358689619094887,0,0,0
3492,Rock,Citay,0.08274627744953145,-1.0583707927629402,0,0,0
3573,Electronic,Dan Deacon,0.02807172403960706,-1.7277954366734736,0,1,1
3598,Folk,Ed Askew,0.06345182356395113,-1.0948113614429187,0,0,0
3624,Rock,Fallen Leaves,0.11185936834279131,-0.9858402345619053,0,0,0
3720,Rock,Indian Jewelry,0.0650885961356692,-1.2038016900408839,0,0,0
3721,Rock,Indian Jewelry,0.0678106753377265,-1.0825681733820467,0,0,0
3722,Rock,Indian Jewelry,0.06004423077386911,-1.1112747942115884,0,0,0
3724,Rock,Indian Jewelry,0.07485443728354096,-1.0625479648134106,0,0,0
3725,Rock,Indian Jewelry,0.05797642018935956,-1.1258997653020704,0,0,0
3761,Rock,Kinski,0.023881047212395257,-1.5631416764027393,0,1,1
3762,Rock,Kinski,0.057062185554426825,-1.2891638926324562,0,0,0
3763,Rock,Kinski,0.07007949464461127,-1.286124746488642,0,0,0
3765,Rock,Kinski,0.049997837382030286,-1.2729950174368738,0,0,0
3766,Rock,Kinski,0.05890252076834557,-1.1836809481198962,0,0,0
3775,International,La Troba Kung-Fu,0.10298341540154549,-1.0792638036872,0,0,0
3776,International,La Troba Kung-Fu,0.10773261767293119,-1.0286644528952433,0,0,0
3777,International,La Troba Kung-Fu,0.06753736493779688,-1.3214668280723867,0,0,0
3778,International,La Troba Kung-Fu,0.10404534519792197,-1.0718405456344957,0,0,0
3779,International,La Troba Kung-Fu,0.09901011421994449,-1.14019112118756,0,0,0
3832,Folk,Lior,0.03421899527280087,-1.1615190517021179,0,0,0
3833,Rock,Lightning Bolt,0.0648681916476887,-1.358051939989408,0,0,0
3840,Rock,Lightning Bolt,0.09512601189832415,-1.0689003341951278,0,0,0
3895,International,MetroFolk,0.07135990075098253,-1.0972025327284594,0,0,0
3896,International,MetroFolk,0.09772068832198799,-1.0312791730045885,0,0,0
3904,Folk,Michael Chapman,0.08530895701788627,-1.055567751716673,0,0,0
3905,Folk,Michael Chapman,0.0805283407674538,-1.0563257349941106,0,0,0
3906,Folk,Michael Chapman,0.09541851200177648,-1.045664240536598,0,0,0
3908,Folk,Michael Chapman,0.07024041262866437,-1.1470466375716488,0,0,0
3909,Folk,Michael Chapman,0.06082044069298376,-1.1500284446759703,0,0,0
3910,Folk,Michael Chapman,0.03693588359481015,-1.313011440850514,0,0,0
3911,Folk,Michael Chapman,0.07384915900766964,-1.151213251314645,0,0,0
3912,Folk,Michael Chapman,0.07738962046351483,-1.1057103877012762,0,0,0
3913,Folk,Michael Chapman,0.06312835617744683,-1.1178523511583454,0,0,0
3920,Folk,Michael Holt,0.0501950717153713,-1.092229441329351,0,0,0
3921,Folk,Michael Holt,0.05158645369109466,-1.2206962511788024,0,0,0
3950,Rock,Miss Derringer,0.1008862837376942,-1.0812264066302348,0,0,0
4013,Folk,Nalle,0.04207574756236038,-1.3242777345566705,0,0,0
4017,Folk,Nalle,-0.002076169288782459,-1.1982540652585105,1,0,1
4022,Rock,Negative Approach,0.09633163292372193,-1.0101764501419739,0,0,0
4066,Folk,Peter Walker,0.04914100322426196,-1.1188188891229314,0,0,0
4067,Folk,Peter Walker,0.030016456384532764,-1.059387043065383,0,0,0
4068,Folk,Peter Walker,0.029308640833351884,-1.229887697926229,0,0,0
4069,Folk,Peter Walker,0.05564537685432297,-1.1688186613021228,0,0,0
4070,International,Pistolera,0.10981372700701414,-1.0350791443001164,0,0,0
4071,International,Pistolera,0.09825763789927516,-1.018502681421113,0,0,0
4072,International,Pistolera,0.09447960702266905,-1.1276695042677374,0,0,0
4073,International,Pistolera,0.08982006794840236,-1.122957585603959,0,0,0
4074,International,Pistolera,0.09538817868543492,-1.0784595863282918,0,0,0
4075,International,Pistolera,0.08775458250362284,-1.100815115727025,0,0,0
4076,International,Pistolera,0.09668587017256963,-1.0215222690638772,0,0,0
4077,International,Pistolera,0.0916333950933822,-1.0795571373562527,0,0,0
4078,International,Pistolera,0.09981871919575946,-1.1264214383428253,0,0,0
4079,International,Pistolera,0.09678914876820155,-1.1907323743963143,0,0,0
4080,International,Pistolera,0.07486587050462162,-1.336865723288928,0,0,0
4091,International,Polka Madre,0.10657185570649413,-1.0181290398155878,0,0,0
4092,International,Polka Madre,0.10408989955278586,-1.065933958850317,0,0,0
4093,International,Polka Madre,0.09380595635132116,-1.0975408238948459,0,0,0
4094,International,Polka Madre,0.08743912001184895,-1.1320802884897283,0,0,0
4095,International,Polka Madre,0.09180679790243529,-1.0558140357352543,0,0,0
4096,International,Polka Madre,0.1164687851661988,-1.001443615056274,0,0,0
4097,International,Polka Madre,0.10270478119231635,-1.0419862979306314,0,0,0
4098,International,Polka Madre,0.10923955716773298,-1.04343827069196,0,0,0
4099,International,Polka Madre,0.07857322286495716,-1.0999042596056727,0,0,0
4100,International,Polka Madre,0.09406906661459952,-1.1186252716599867,0,0,0
4101,International,Polka Madre,0.10175798992922269,-1.0655968483075235,0,0,0
4102,International,Polka Madre,0.11148760010691816,-1.0170391986173315,0,0,0
4103,International,Polka Madre,0.11497036512672099,-1.0484309967977516,0,0,0
4108,Rock,Psychedelic Horseshit,0.07334724824829442,-1.2544784773951025,0,0,0
4232,International,The Sounds of Taraab,0.07875306537539928,-1.0551450781906584,0,0,0
4233,International,The Sounds of Taraab,0.042606957561054926,-1.109244685265563,0,0,0
4234,International,The Sounds of Taraab,0.08943078784105712,-1.0435862421561233,0,0,0
4235,International,The Sounds of Taraab,0.07997334177756715,-1.0859657518804187,0,0,0
4236,International,The Sounds of Taraab,0.042372426539571406,-1.1455039963434495,0,0,0
4239,International,The Sounds of Taraab,0.055567964427491734,-1.176179653463163,0,0,0
4450,Folk,Twi the Humble Feather,0.011934642746827373,-1.2742744267689536,0,0,0
4507,International,Yan Yalego,0.052306291679196426,-1.0680150757605484,0,0,0
4508,International,Yan Yalego,0.030814974662836947,-1.1547887996570525,0,0,0
4509,International,Yan Yalego,0.04094743588487881,-1.2658537572343473,0,0,0
4510,International,Yan Yalego,0.07019349690457427,-1.054639564404325,0,0,0
4511,International,Yan Yalego,0.03306683057181642,-1.3470879502248772,0,0,0
4519,Electronic,High Places,0.08543643799927364,-1.1321013051254263,0,0,0
4520,Electronic,High Places,0.10034660418886066,-1.1405138691404697,0,0,0
4521,Electronic,High Places,0.09874503289521336,-1.043687989223376,0,0,0
4522,Electronic,High Places,0.08088739468425155,-1.1421432231126194,0,0,0
4682,Hip-Hop,Dälek,0.08471292931227681,-1.040888631221097,0,0,0
4684,Hip-Hop,Dälek,0.07129096457982054,-1.2568757188299553,0,0,0
4685,Hip-Hop,Dälek,0.09248603805868638,-1.0423510992305072,0,0,0
4688,Hip-Hop,Dälek,0.07847990261251825,-1.2560661676222735,0,0,0
4799,Rock,Harvey Milk,0.0651599567850954,-1.2030587593731883,0,0,0
4835,Rock,Peelander-Z,-0.011871899709525457,-1.590011507637535,1,1,1
4836,Rock,Peelander-Z,0.09064341337262405,-1.039574740449321,0,0,0
4838,Rock,Peelander-Z,0.09207480773503496,-1.1674832254121754,0,0,0
4846,International,Mamak Khadem,0.047226208699610916,-1.3199881768211015,0,0,0
4848,International,Mamak Khadem,0.04884278755878518,-1.0948824372869261,0,0,0
4849,International,Mamak Khadem,0.031057902913922297,-1.2334460777490788,0,0,0
5006,Rock,New Bomb Turks,0.09636113939196406,-1.1017368583505605,0,0,0
5156,Folk,Peter Biedermann,0.07040069537616506,-1.1749854638663475,0,0,0
5157,Folk,Peter Biedermann,0.06497483946570304,-1.1597638625385005,0,0,0
5158,Folk,Peter Biedermann,0.07396198056144715,-1.088534981408009,0,0,0
5159,Folk,Peter Biedermann,0.055160071061661486,-1.1024740981566379,0,0,0
5169,Folk,Peter Biedermann,0.0643318613880034,-1.0789329933726424,0,0,0
5170,Folk,Peter Biedermann,0.05063095658111877,-1.152129094621474,0,0,0
5171,Folk,Peter Biedermann,0.08053358316329445,-1.1133700838909688,0,0,0
5191,Pop,caUSE co-MOTION,0.08925898709807284,-1.1453924138923643,0,0,0
5264,Hip-Hop,Dälek,0.10303418865210434,-1.0217592424243218,0,0,0
5268,Hip-Hop,Dälek,0.08179737647380791,-1.067710553305083,0,0,0
5879,Folk,Bob Wiseman,0.07863580118686919,-1.2336851997096316,0,0,0
5936,Folk,Susanna,0.019478279186398384,-1.2481281067958792,0,0,0
5940,Folk,Howard Fishman,0.06408549451771606,-1.0329317626060635,0,0,0
6329,International,Sheqer,0.09419528175927033,-1.0371035862871592,0,0,0
6330,International,The Sounds of Taraab,0.08948385022999034,-1.0769796255996904,0,0,0
6331,International,Kavala Brass Band,0.08923716700757006,-1.0315743482485373,0,0,0
6333,International,Scott Wilson & Efendi,0.10363125240638094,-1.0439087208803108,0,0,0
6342,International,Zikrayat,0.09694508000825935,-1.0616077923882925,0,0,0
6354,International,The Sounds of Taraab,0.09543381375324261,-1.0368643448215313,0,0,0
6358,International,Kavala Brass Band,0.08697178360367647,-1.0182524199339809,0,0,0
6360,International,Orkestra Keyif,0.07772785958877848,-1.0849377030128067,0,0,0
6363,International,Scott Wilson & Efendi,0.09185006638116922,-1.0523909297826723,0,0,0
6366,International,Zikrayat,0.08303861013543468,-1.124079828644414,0,0,0
6367,International,The Sounds of Taraab,0.09059868782729713,-1.1024804774074153,0,0,0
6368,International,Kavala Brass Band,0.08701020845201712,-0.9999134471754276,0,0,0
6372,International,Scott Wilson & Efendi,0.10157577102887305,-1.0191346453889687,0,0,0
6373,International,Orkestra Keyif,0.06880890933316086,-1.2057326966104975,0,0,0
6376,International,Kavala Brass Band,0.102867503891104,-1.005182607041256,0,0,0
6379,International,The Sounds of Taraab,0.09943879636506059,-1.049696088139504,0,0,0
6380,International,Scott Wilson & Efendi,0.11037313184137704,-0.9975405998484648,0,0,0
6382,International,Sheqer,0.10684531726271884,-1.008023866885464,0,0,0
6383,International,Orkestra Keyif,0.09448791665010625,-1.0316274376310088,0,0,0
6385,International,Scott Wilson & Efendi,0.09211098472839402,-1.0568040708855473,0,0,0
6389,International,The Sounds of Taraab,0.10221817356371987,-1.0583569210044947,0,0,0
6390,International,Kavala Brass Band,0.08489049529077158,-1.0114869157387938,0,0,0
6393,International,Zikrayat,0.09464364749538645,-1.0478563527551266,0,0,0
6394,International,Sheqer,0.08648602554118567,-1.0557964077343693,0,0,0
6396,International,Sheqer,0.09829952693135152,-1.0071364833600223,0,0,0
6406,Folk,MV + EE,0.055677632709246416,-1.2008959228264422,0,0,0
6407,Folk,MV + EE,0.02098189835298353,-1.2053345293662683,0,0,0
6439,Hip-Hop,EPMD,0.10671272196335918,-1.0956536155916579,0,0,0
6440,Hip-Hop,EPMD,0.09300890509694193,-1.0312711327802329,0,0,0
6442,Hip-Hop,EPMD,0.09483185203058775,-1.0502498887152594,0,0,0
6443,Hip-Hop,EPMD,0.08330238668942747,-1.114874613465205,0,0,0
6448,Hip-Hop,EPMD,0.0943155349086583,-1.0652228694387758,0,0,0
6459,International,Zikrayat,0.08831861296631138,-1.1242977176726625,0,0,0
6461,Folk,Matt Bauer,0.08025515321203835,-1.1314581237189931,0,0,0
6463,Folk,Matt Bauer,0.09087108820697776,-1.0845287507639787,0,0,0
6467,Folk,Matt Bauer,0.06272767550503583,-1.1148369769561994,0,0,0
6469,International,Orkestra Keyif,0.0818965579981748,-1.1355359152794384,0,0,0
6517,Rock,Sakura Madams,0.05661687793788733,-1.3978825605845766,0,0,0
6519,Rock,Sakura Madams,0.05531563380334176,-1.3451152361767647,0,0,0
6603,Hip-Hop,Height With Friends,0.09552822080842077,-1.0286038412385459,0,0,0
6605,Hip-Hop,Height With Friends,0.08403063736035138,-1.0475818479150587,0,0,0
6606,Hip-Hop,Height With Friends,0.09355225890601027,-1.040204709295233,0,0,0
6607,Hip-Hop,Height With Friends,0.10429716221122953,-1.0544367055859794,0,0,0
6608,Hip-Hop,Height With Friends,0.09766772247063416,-1.0576110785571178,0,0,0
6609,Hip-Hop,Height With Friends,0.1004826598299765,-1.0215557330626757,0,0,0
6610,Hip-Hop,Height With Friends,0.10444075897871347,-1.0218125805117608,0,0,0
6611,Hip-Hop,Height With Friends,0.1033158587812037,-1.001092271434428,0,0,0
6762,Folk,Matt Bauer,0.0836345971084062,-1.0816349149267857,0,0,0
6776,Rock,Japanische Kampfhorspiele,0.08123525451595853,-1.3369406851154035,0,0,0
6778,Rock,Japanische Kampfhorspiele,0.06934470534338416,-1.0704892958710324,0,0,0
6779,Folk,Cath and Phil Tyler,0.04730319509248071,-1.1056945657394452,0,0,0
6782,Folk,Cath and Phil Tyler,0.04966709778626749,-1.210503860246398,0,0,0
6783,Folk,Cath and Phil Tyler,0.04236024765906976,-1.2140454275407606,0,0,0
6788,Rock,Peelander-Z,0.06996547198831005,-1.3354868012288115,0,0,0
6802,International,Watcha Clan,0.0597206720046376,-1.2412511266674524,0,0,0
6803,International,Watcha Clan,0.0760059720933331,-1.3406460926907442,0,0,0
6854,Folk,Lior,0.05638488055358942,-1.2579819486312107,0,0,0
6855,Folk,Lior,0.06350999077441638,-1.0333497956262814,0,0,0
6856,Folk,Lior,0.06275516069333914,-1.0625325981194034,0,0,0
7011,Electronic,junior85,0.016324076201418625,-1.4861793546802162,0,0,0
7373,Experimental,Lucky Dragons,0.07927204392349363,-1.1788359321950381,0,0,0
7374,Experimental,Lucky Dragons,0.04809330418301416,-1.4043223458967022,0,0,0
7375,Experimental,Lucky Dragons,0.0526146889823807,-1.5104256201954476,0,0,0
7376,Experimental,Lucky Dragons,0.05428521569735423,-1.2666902551465347,0,0,0
7377,Experimental,Lucky Dragons,-0.004728886456088599,-1.566464284621984,1,1,1
7378,Experimental,Lucky Dragons,0.015276606338646304,-1.3645940597435584,0,0,0
7379,Experimental,Lucky Dragons,0.0677778749960356,-1.3402401448871628,0,0,0
7381,Experimental,Lucky Dragons,-0.08298020243511878,-1.7169847742246103,1,1,1
7383,Experimental,Lucky Dragons,0.06702992563803428,-1.3159590999470934,0,0,0
7385,Experimental,Lucky Dragons,0.05730407707818236,-1.2256402637653028,0,0,0
7386,Experimental,Lucky Dragons,0.05502227690960948,-1.2717930585130337,0,0,0
7388,Experimental,Lucky Dragons,-0.006704458324627405,-1.560543464728185,1,1,1
7391,Experimental,Lucky Dragons,0.061538778888516,-1.3190163850134344,0,0,0
7393,Experimental,Lucky Dragons,0.08935696014660272,-1.1762517521114528,0,0,0
7481,Hip-Hop,BrokeMC,0.07500919277898033,-1.1528415138857206,0,0,0
7482,Hip-Hop,BrokeMC,0.08959326083159525,-1.1256000827517099,0,0,0
7483,Hip-Hop,BrokeMC,0.09129516622609973,-1.0703181704511988,0,0,0
7487,Hip-Hop,BrokeMC,0.07868832545668802,-1.0868654190569962,0,0,0
7488,Hip-Hop,BrokeMC,0.10887466773066906,-1.0041596151037555,0,0,0
7489,Hip-Hop,BrokeMC,0.0796002820892322,-1.0906525834564973,0,0,0
7490,Hip-Hop,BrokeMC,0.08321125481963249,-1.1258181017260909,0,0,0
7491,Hip-Hop,BrokeMC,0.09758732454954716,-0.9855369180549282,0,0,0
7492,Hip-Hop,BrokeMC,0.10222924002967443,-1.0173240779744233,0,0,0
7495,Rock,Homosexuals,0.10703439044680951,-1.056454234810597,0,0,0
7526,Pop,Monk Turner,0.0856960454590478,-1.1084997428491272,0,0,0
7527,Pop,Monk Turner,0.08157140238007071,-1.225962160378081,0,0,0
7528,Pop,Monk Turner,0.06918404042343623,-1.3119787966245777,0,0,0
7529,Pop,Monk Turner,0.0783015393850951,-1.2117908986943016,0,0,0
7548,Experimental,Z'EV,0.036360530913318534,-1.2228866719424114,0,0,0
7554,Experimental,Z'EV,0.05700857900395484,-1.1477813833234618,0,0,0
7709,Folk,Mia Doi Todd,0.05498865290032173,-1.2279975190945478,0,0,0
7710,Folk,Mia Doi Todd,0.06433357567655246,-1.1458747844737551,0,0,0
7711,Folk,Mia Doi Todd,0.038920680698218246,-1.1787563790702376,0,0,0
7712,Folk,Mia Doi Todd,0.021207891865030637,-1.3323227842041423,0,0,0
7713,Folk,Mia Doi Todd,0.006061856000368404,-1.2007905363311349,0,0,0
7872,Rock,Boss Hog,0.10379280926197526,-1.157128004111486,0,0,0
8208,Rock,Alan Vega & Oneida,0.0982781608843481,-1.0187108485273688,0,0,0
8345,Experimental,Walter,0.0399406168181104,-1.5351092225275917,0,0,0
8357,Experimental,Free Matter for the Blind,0.02974312788954203,-1.3432323120778713,0,0,0
8363,Experimental,Free Matter for the Blind,0.07167095411654967,-1.2222719372493303,0,0,0
8372,Experimental,Dirty White Boy,0.09500500875086304,-1.0997708697264446,0,0,0
8416,Experimental,Taal,0.07570233836690882,-1.1446066588107418,0,0,0
9155,Experimental,Peeled Hearts Paste,0.05607353716055924,-1.0748606341541482,0,0,0
9307,Experimental,Kitty Kadoogal,0.04238435969277898,-3.1406663416051184,0,1,1
9476,Experimental,A Kombi,0.0453462964748344,-1.345042255907646,0,0,0
9477,Experimental,Justice Yeldham,0.0385280651718079,-1.7013554479727069,0,1,1
9491,Rock,Toxic Lipstick,0.07949132597270037,-1.1564939884648138,0,0,0
9505,Experimental,Justice Yeldham,0.05445808569050109,-1.3960111601051337,0,0,0
9511,Rock,Sic Alps,0.047603650400234954,-1.1655405684453681,0,0,0
9513,Rock,Old Time Relijun,0.07695677429204428,-1.2314106554031878,0,0,0
9550,Rock,Kristin Hersh,0.10208610931670725,-1.0114087048276965,0,0,0
9553,Rock,Kristin Hersh,0.09030643189238585,-1.18206752680205,0,0,0
9555,Rock,Kristin Hersh,0.09333400637916489,-1.0903115850191942,0,0,0
9557,Rock,Kristin Hersh,0.0907810028517757,-1.1266082696803585,0,0,0
9559,Rock,Kristin Hersh,0.10779895125761335,-1.0448444345297467,0,0,0
9560,Rock,Kristin Hersh,0.08046713904026193,-1.087684666354467,0,0,0
9678,Experimental,Volvox,0.10300402102870376,-1.0879961678931287,0,0,0
9721,Experimental,Justice Yeldham,0.015578474906073614,-4.018679343127263,0,1,1
9887,Folk,Meg Baird,0.06481782170634898,-1.0972191634523112,0,0,0
9888,Folk,James Blackshaw,0.04586963837312036,-1.3402551486805394,0,0,0
9962,Rock,Avec Noir,0.10278996254862288,-1.043996211698111,0,0,0
10186,International,Dubyouth Soundsystem,0.09649870638425928,-1.1039348942369336,0,0,0
10250,Instrumental,JayDee,-0.018170774533821543,-2.7157231103902246,1,1,1
10374,Experimental,Sodadosa,0.060348935578611096,-1.41783643576643,0,0,0
